0,999,1,0
1,999,1,0
2,999,1,0
3,997,3,0
4,996,4,0
5,994,6,0
6,989,11,0
7,978,22,0
8,971,29,0
9,954,46,0
10,923,77,0
11,894,103,3
12,856,138,6
13,799,189,12
14,737,241,22
15,671,283,46
16,591,333,76
17,507,376,117
18,443,395,162
19,375,395,230
20,326,381,293
21,276,353,371
22,244,316,440
23,210,274,516
24,192,215,593
25,173,183,644
26,164,131,705
27,158,106,736
28,153,79,768
29,152,68,780
30,151,54,795
31,149,39,812
32,146,29,825
33,142,22,836
34,141,18,841
35,140,15,845
36,139,12,849
37,139,9,852
38,139,7,854
39,139,3,858
40,139,2,859
41,139,2,859
42,139,2,859
43,139,1,860
44,139,1,860
45,139,1,860
46,139,1,860
47,139,1,860
48,139,1,860
49,139,1,860
50,139,1,860
51,139,1,860
52,139,1,860
53,139,1,860
54,139,1,860
55,139,0,861
56,139,0,861
57,139,0,861
58,139,0,861
59,139,0,861
60,139,0,861
61,139,0,861
62,139,0,861
63,139,0,861
64,139,0,861
65,139,0,861
66,139,0,861
67,139,0,861
68,139,0,861
69,139,0,861
70,139,0,861
71,139,0,861
72,139,0,861
73,139,0,861
74,139,0,861
75,139,0,861
76,139,0,861
77,139,0,861
78,139,0,861
79,139,0,861
80,139,0,861
81,139,0,861
82,139,0,861
83,139,0,861
84,139,0,861
85,139,0,861
86,139,0,861
87,139,0,861
88,139,0,861
89,139,0,861
90,139,0,861
91,139,0,861
92,139,0,861
93,139,0,861
94,139,0,861
95,139,0,861
96,139,0,861
97,139,0,861
98,139,0,861
99,139,0,861
0,999,1,0
1,999,1,0
2,999,1,0
3,997,3,0
4,996,4,0
5,994,6,0
6,989,11,0
7,978,22,0
8,971,29,0
9,954,46,0
10,923,77,0
11,894,103,3
12,856,138,6
13,799,189,12
14,737,241,22
15,671,283,46
16,591,333,76
17,507,376,117
18,443,395,162
19,375,395,230
20,326,381,293
21,276,353,371
22,244,316,440
23,210,274,516
24,192,215,593
25,173,183,644
26,164,131,705
27,158,106,736
28,153,79,768
29,152,68,780
30,151,54,795
31,149,39,812
32,146,29,825
33,142,22,836
34,141,18,841
35,140,15,845
36,139,12,849
37,139,9,852
38,139,7,854
39,139,3,858
40,139,2,859
41,139,2,859
42,139,2,859
43,139,1,860
44,139,1,860
45,139,1,860
46,139,1,860
47,139,1,860
48,139,1,860
49,139,1,860
50,139,1,860
51,139,1,860
52,139,1,860
53,139,1,860
54,139,1,860
55,139,0,861
56,139,0,861
57,139,0,861
58,139,0,861
59,139,0,861
60,139,0,861
61,139,0,861
62,139,0,861
63,139,0,861
64,139,0,861
65,139,0,861
66,139,0,861
67,139,0,861
68,139,0,861
69,139,0,861
70,139,0,861
71,139,0,861
72,139,0,861
73,139,0,861
74,139,0,861
75,139,0,861
76,139,0,861
77,139,0,861
78,139,0,861
79,139,0,861
80,139,0,861
81,139,0,861
82,139,0,861
83,139,0,861
84,139,0,861
85,139,0,861
86,139,0,861
87,139,0,861
88,139,0,861
89,139,0,861
90,139,0,861
91,139,0,861
92,139,0,861
93,139,0,861
94,139,0,861
95,139,0,861
96,139,0,861
97,139,0,861
98,139,0,861
99,139,0,861
0,999,1,0
1,999,1,0
2,999,1,0
3,997,3,0
4,996,4,0
5,994,6,0
6,989,11,0
7,978,22,0
8,971,29,0
9,954,46,0
10,923,77,0
11,894,103,3
12,856,138,6
13,799,189,12
14,737,241,22
15,671,283,46
16,591,333,76
17,507,376,117
18,443,395,162
19,375,395,230
20,326,381,293
21,276,353,371
22,244,316,440
23,210,274,516
24,192,215,593
25,173,183,644
26,164,131,705
27,158,106,736
28,153,79,768
29,152,68,780
30,151,54,795
31,149,39,812
32,146,29,825
33,142,22,836
34,141,18,841
35,140,15,845
36,139,12,849
37,139,9,852
38,139,7,854
39,139,3,858
40,139,2,859
41,139,2,859
42,139,2,859
43,139,1,860
44,139,1,860
45,139,1,860
46,139,1,860
47,139,1,860
48,139,1,860
49,139,1,860
50,139,1,860
51,139,1,860
52,139,1,860
53,139,1,860
