0,997,3,0
1,987,13,0
2,973,26,1
3,948,50,2
4,895,103,2
5,841,155,4
6,780,213,7
7,677,308,15
8,587,388,25
9,504,457,39
10,439,510,51
11,376,550,74
12,318,584,98
13,266,607,127
14,227,621,152
15,201,616,183
16,181,591,228
17,154,578,268
18,133,572,295
19,115,567,318
20,106,548,346
21,97,520,383
22,87,506,407
23,79,482,439
24,77,447,476
25,73,425,502
26,69,402,529
27,66,376,558
28,64,343,593
29,62,320,618
30,60,298,642
31,57,281,662
32,55,265,680
33,54,248,698
34,53,241,706
35,50,236,714
36,50,229,721
37,50,215,735
38,49,211,740
39,49,198,753
40,49,182,769
41,48,171,781
42,47,163,790
43,46,159,795
44,46,150,804
45,46,141,813
46,46,134,820
47,46,123,831
48,46,116,838
49,46,112,842
50,45,105,850
51,44,99,857
52,43,96,861
53,43,90,867
54,43,85,872
55,43,80,877
56,43,76,881
57,43,72,885
58,43,71,886
59,43,64,893
60,43,62,895
61,43,59,898
62,43,50,907
63,43,44,913
64,43,41,916
65,43,38,919
66,43,37,920
67,43,37,920
68,43,37,920
69,43,35,922
70,43,33,924
71,43,31,926
72,43,29,928
73,43,28,929
74,43,27,930
75,43,26,931
76,43,25,932
77,43,24,933
78,43,24,933
79,43,23,934
80,43,23,934
81,43,21,936
82,43,21,936
83,43,20,937
84,43,20,937
85,43,20,937
86,43,18,939
87,43,18,939
88,43,18,939
89,43,18,939
90,43,18,939
91,43,16,941
92,43,15,942
93,43,14,943
94,43,14,943
95,43,11,946
96,43,10,947
97,43,10,947
98,43,9,948
99,43,8,949
0,997,3,0
1,987,13,0
2,973,26,1
3,948,50,2
4,895,103,2
5,841,155,4
6,780,213,7
7,677,308,15
8,587,388,25
9,504,457,39
10,439,510,51
11,376,550,74
12,318,584,98
13,266,607,127
14,227,621,152
15,201,616,183
16,181,591,228
17,154,578,268
18,133,572,295
19,115,567,318
20,106,548,346
21,97,520,383
22,87,506,407
23,79,482,439
24,77,447,476
25,73,425,502
26,69,402,529
27,66,376,558
28,64,343,593
29,62,320,618
30,60,298,642
31,57,281,662
32,55,265,680
33,54,248,698
34,53,241,706
35,50,236,714
36,50,229,721
37,50,215,735
38,49,211,740
39,49,198,753
40,49,182,769
41,48,171,781
42,47,163,790
43,46,159,795
44,46,150,804
45,46,141,813
46,46,134,820
47,46,123,831
48,46,116,838
49,46,112,842
50,45,105,850
51,44,99,857
52,43,96,861
53,43,90,867
54,43,85,872
55,43,80,877
56,43,76,881
57,43,72,885
58,43,71,886
59,43,64,893
60,43,62,895
61,43,59,898
62,43,50,907
63,43,44,913
64,43,41,916
65,43,38,919
66,43,37,920
67,43,37,920
68,43,37,920
69,43,35,922
70,43,33,924
71,43,31,926
72,43,29,928
73,43,28,929
74,43,27,930
75,43,26,931
76,43,25,932
77,43,24,933
78,43,24,933
79,43,23,934
80,43,23,934
81,43,21,936
82,43,21,936
83,43,20,937
84,43,20,937
85,43,20,937
86,43,18,939
87,43,18,939
88,43,18,939
89,43,18,939
90,43,18,939
91,43,16,941
92,43,15,942
93,43,14,943
94,43,14,943
95,43,11,946
96,43,10,947
97,43,10,947
98,43,9,948
99,43,8,949
0,997,3,0
1,987,13,0
2,973,26,1
3,948,50,2
4,895,103,2
5,841,155,4
6,780,213,7
7,677,308,15
8,587,388,25
9,504,457,39
10,439,510,51
11,376,550,74
12,318,584,98
13,266,607,127
14,227,621,152
15,201,616,183
16,181,591,228
17,154,578,268
18,133,572,295
19,115,567,318
20,106,548,346
21,97,520,383
22,87,506,407
23,79,482,439
24,77,447,476
25,73,425,502
26,69,402,529
27,66,376,558
28,64,343,593
29,62,320,618
30,60,298,642
31,57,281,662
32,55,265,680
33,54,248,698
34,53,241,706
35,50,236,714
36,50,229,721
37,50,215,735
38,49,211,740
39,49,198,753
40,49,182,769
41,48,171,781
42,47,163,790
43,46,159,795
44,46,150,804
45,46,141,813
46,46,134,820
47,46,123,831
48,46,116,838
49,46,112,842
50,45,105,850
51,44,99,857
52,43,96,861
53,43,90,867
54,43,85,872
55,43,80,877
56,43,76,881
57,43,72,885
58,43,71,886
59,43,64,893
60,43,62,895
61,43,59,898
62,43,50,907
63,43,44,913
64,43,41,916
65,43,38,919
66,43,37,920
67,43,37,920
68,43,37,920
69,43,35,922
70,43,33,924
71,43,31,926
72,43,29,928
73,43,28,929
74,43,27,930
75,43,26,931
76,43,25,932
77,43,24,933
78,43,24,933
79,43,23,934
80,43,23,934
81,43,21,936
82,43,21,936
83,43,20,937
84,43,20,937
85,43,20,937
86,43,18,939
87,43,18,939
88,43,18,939
89,43,18,939
90,43,18,939
91,43,16,941
92,43,15,942
93,43,14,943
94,43,14,943
95,43,11,946
96,43,10,947
97,43,10,947
98,43,9,948
99,43,8,949
0,997,3,0
1,987,13,0
2,973,26,1
3,948,50,2
4,895,103,2
5,841,155,4
6,780,213,7
7,677,308,15
8,587,388,25
9,504,457,39
10,439,510,51
11,376,550,74
12,318,584,98
13,266,607,127
14,227,621,152
15,201,616,183
16,181,591,228
17,154,578,268
18,133,572,295
19,115,567,318
20,106,548,346
21,97,520,383
22,87,506,407
23,79,482,439
24,77,447,476
25,73,425,502
26,69,402,529
27,66,376,558
28,64,343,593
29,62,320,618
30,60,298,642
31,57,281,662
32,55,265,680
33,54,248,698
34,53,241,706
35,50,236,714
36,50,229,721
37,50,215,735
38,49,211,740
39,49,198,753
40,49,182,769
41,48,171,781
42,47,163,790
43,46,159,795
44,46,150,804
45,46,141,813
46,46,134,820
47,46,123,831
48,46,116,838
49,46,112,842
50,45,105,850
51,44,99,857
52,43,96,861
53,43,90,867
54,43,85,872
55,43,80,877
56,43,76,881
57,43,72,885
58,43,71,886
59,43,64,893
60,43,62,895
61,43,59,898
62,43,50,907
63,43,44,913
64,43,41,916
65,43,38,919
66,43,37,920
67,43,37,920
68,43,37,920
69,43,35,922
70,43,33,924
71,43,31,926
72,43,29,928
73,43,28,929
74,43,27,930
75,43,26,931
76,43,25,932
77,43,24,933
78,43,24,933
79,43,23,934
80,43,23,934
81,43,21,936
82,43,21,936
83,43,20,937
84,43,20,937
85,43,20,937
86,43,18,939
87,43,18,939
88,43,18,939
89,43,18,939
90,43,18,939
91,43,16,941
92,43,15,942
93,43,14,943
94,43,14,943
95,43,11,946
96,43,10,947
97,43,10,947
98,43,9,948
99,43,8,949
0,997,3,0
1,987,13,0
